"X","    Y","  V  ","Points:0","Points:1","Points:2"
1.6631,7.3702,0.74101,1.6631,7.3702,0
1.6209,7.3442,0.73856,1.6209,7.3442,0
1.5872,7.3146,0.73577,1.5872,7.3146,0
2.0084,7.1424,0.71773,2.0084,7.1424,0
2.046,7.1617,0.71954,2.046,7.1617,0
2.0206,7.2169,0.72506,2.0206,7.2169,0
1.9822,7.1965,0.72313,1.9822,7.1965,0
1.9575,7.2528,0.72875,1.9575,7.2528,0
2.0277,7.0806,0.71158,2.0277,7.0806,0
1.9967,7.2744,0.73078,1.9967,7.2744,0
1.9344,7.3114,0.73457,1.9344,7.3114,0
1.9744,7.3341,0.73672,1.9744,7.3341,0
1.9943,7.4199,0.74514,1.9943,7.4199,0
1.9536,7.3961,0.74287,1.9536,7.3961,0
1.9129,7.3722,0.74061,1.9129,7.3722,0
1.8722,7.3484,0.73836,1.8722,7.3484,0
1.8099,7.3854,0.74214,1.8099,7.3854,0
1.8515,7.4104,0.7445,1.8515,7.4104,0
1.9345,7.4603,0.74924,1.9345,7.4603,0
1.8929,7.4353,0.74686,1.8929,7.4353,0
1.8109,7.4612,0.74959,1.8109,7.4612,0
1.7477,7.4224,0.74592,1.7477,7.4224,0
1.7871,6.8225,0.6869,1.7871,6.8225,0
1.7505,6.7627,0.68117,1.7505,6.7627,0
1.5563,7.3778,0.74202,1.5563,7.3778,0
1.4948,7.3764,0.74204,1.4948,7.3764,0
1.4985,7.4178,0.74607,1.4985,7.4178,0
1.4142,7.4097,0.74549,1.4142,7.4097,0
1.6424,7.4322,0.74712,1.6424,7.4322,0
1.5758,7.436,0.74766,1.5758,7.436,0
1.6855,7.4594,0.74968,1.6855,7.4594,0
1.7286,7.4866,0.75225,1.7286,7.4866,0
2.0174,7.5102,0.75399,2.0174,7.5102,0
1.9759,7.4852,0.75161,1.9759,7.4852,0
1.3705,7.414,0.74602,1.3705,7.414,0
1.7072,6.7083,0.67602,1.7072,6.7083,0
1.6567,6.7002,0.67548,1.6567,6.7002,0
1.4628,6.5084,0.65793,1.4628,6.5084,0
2.4989,4.2769,0.42595,2.4989,4.2769,0
2.446,4.4564,0.44416,2.446,4.4564,0
2.4941,4.5261,0.45138,2.4941,4.5261,0
2.5027,4.3258,0.43093,2.5027,4.3258,0
2.3266,4.8446,0.48393,2.3266,4.8446,0
2.331,4.8102,0.48037,2.331,4.8102,0
2.4324,4.5694,0.45572,2.4324,4.5694,0
2.462,4.5054,0.44921,2.462,4.5054,0
2.4406,4.6067,0.45956,2.4406,4.6067,0
2.4956,4.6327,0.46229,2.4956,4.6327,0
2.4215,4.8673,0.48632,2.4215,4.8673,0
2.5006,3.5923,0.35675,2.5006,3.5923,0
1.6281,2.2831,0.22498,1.6281,2.2831,0
1.6793,2.2998,0.2267,1.6793,2.2998,0
1.1336,2.3232,0.22796,1.1336,2.3232,0
1.7354,2.2503,0.22194,1.7354,2.2503,0
2.4708,2.8999,0.28751,2.4708,2.8999,0
1.7074,2.275,0.22432,1.7074,2.275,0
2.4982,2.4226,0.24012,2.4982,2.4226,0
2.4693,2.942,0.29169,2.4693,2.942,0
2.4818,3.3857,0.33598,2.4818,3.3857,0
0.7618,2.4948,0.24374,0.7618,2.4948,0
2.0714,7.1219,0.71555,2.0714,7.1219,0
2.3608,7.3535,0.73788,2.3608,7.3535,0
2.0556,7.4559,0.74857,2.0556,7.4559,0
1.8577,7.4709,0.75043,1.8577,7.4709,0
1.5372,7.4269,0.74686,1.5372,7.4269,0
2.0611,7.4894,0.75186,2.0611,7.4894,0
2.4794,4.5581,0.45463,2.4794,4.5581,0
2.2998,4.7964,0.47892,2.2998,4.7964,0
2.3045,4.7627,0.47544,2.3045,4.7627,0
2.476,4.5928,0.45817,2.476,4.5928,0
2.4165,4.901,0.48979,2.4165,4.901,0
1.5885,2.2872,0.2253,1.5885,2.2872,0
2.4998,2.3801,0.23591,2.4998,2.3801,0
2.0431,7.0788,0.71136,2.0431,7.0788,0
1.5516,2.2837,0.22489,1.5516,2.2837,0
0.024777,5.9744,0.54153,0.024777,5.9744,0
0.049494,5.9475,0.5404,0.049494,5.9475,0
0.098502,5.9152,0.53905,0.098502,5.9152,0
0.10033,4.1102,0.46282,0.10033,4.1102,0
0.49923,4.9722,0.49905,0.49923,4.9722,0
0.7468,4.9332,0.49736,0.7468,4.9332,0
0.24961,4.9111,0.49649,0.24961,4.9111,0
0.86272,4.8638,0.49442,0.86272,4.8638,0
0.90782,4.7803,0.4909,0.90782,4.7803,0
0.12481,4.8056,0.49204,0.12481,4.8056,0
0.90202,4.6683,0.48619,0.90202,4.6683,0
0.88735,4.59,0.48288,0.88735,4.59,0
0.062404,4.6778,0.48666,0.062404,4.6778,0
0.85317,4.5081,0.47943,0.85317,4.5081,0
0.62809,4.6594,0.48584,0.62809,4.6594,0
0.65764,4.4665,0.47773,0.65764,4.4665,0
0.34525,4.6686,0.48626,0.34525,4.6686,0
0.17262,4.5593,0.48167,0.17262,4.5593,0
0.61365,4.3223,0.47171,0.61365,4.3223,0
0.39314,4.4408,0.47667,0.39314,4.4408,0
0.46029,4.2956,0.47056,0.46029,4.2956,0
0.44968,4.1986,0.46646,0.44968,4.1986,0
0.24673,4.2755,0.46972,0.24673,4.2755,0
0.29648,4.1687,0.46522,0.29648,4.1687,0
0.050165,4.1801,0.46574,0.050165,4.1801,0
0.28021,5.6641,0.52836,0.28021,5.6641,0
0.12334,5.9521,0.54061,0.12334,5.9521,0
0.17192,5.9423,0.54023,0.17192,5.9423,0
0.14011,5.707,0.5302,0.14011,5.707,0
0.2325,5.9492,0.54061,0.2325,5.9492,0
0.2863,5.9448,0.54046,0.2863,5.9448,0
0.070053,5.6535,0.52793,0.070053,5.6535,0
0.31016,5.8022,0.53425,0.31016,5.8022,0
0.37084,5.8522,0.53635,0.37084,5.8522,0
0.17513,5.6588,0.52815,0.17513,5.6588,0
0.44477,5.8536,0.53635,0.44477,5.8536,0
0.025243,4.0256,0.45927,0.025243,4.0256,0
0.062787,4.0679,0.46105,0.062787,4.0679,0
0.12564,4.0608,0.46076,0.12564,4.0608,0
0.37839,4.2321,0.46788,0.37839,4.2321,0
0.12337,4.3127,0.4713,0.12337,4.3127,0
0.63165,4.281,0.47,0.63165,4.281,0
0.7073,4.4065,0.47522,0.7073,4.4065,0
0.74063,4.5838,0.48264,0.74063,4.5838,0
0.12481,4.9806,0.49942,0.12481,4.9806,0
0.73078,5.1221,0.50535,0.73078,5.1221,0
0.062404,5.0653,0.503,0.062404,5.0653,0
0.76007,5.368,0.51578,0.76007,5.368,0
0.031202,5.1576,0.50691,0.031202,5.1576,0
0.015601,5.2288,0.50992,0.015601,5.2288,0
0.52014,5.516,0.52205,0.52014,5.516,0
0.26787,5.3724,0.51599,0.26787,5.3724,0
0.14174,5.3006,0.51295,0.14174,5.3006,0
0.62546,5.319,0.51371,0.62546,5.319,0
0.5799,5.6424,0.52739,0.5799,5.6424,0
0.070868,5.3503,0.51506,0.070868,5.3503,0
0.51233,5.748,0.53186,0.51233,5.748,0
0.024747,5.9238,0.5394,0.024747,5.9238,0
0.074241,5.9713,0.5414,0.074241,5.9713,0
0.049251,5.8826,0.53767,0.049251,5.8826,0
0.070053,5.7535,0.53219,0.070053,5.7535,0
0.050165,4.1301,0.46365,0.050165,4.1301,0
0.21106,4.1147,0.463,0.21106,4.1147,0
0.29746,4.1071,0.46264,0.29746,4.1071,0
0.84655,5.197,0.50851,0.84655,5.197,0
0.92328,5.0985,0.50431,0.92328,5.0985,0
0.062404,4.9403,0.49772,0.062404,4.9403,0
0.893,4.9811,0.49934,0.893,4.9811,0
0.94573,4.9628,0.49854,0.94573,4.9628,0
0.093605,4.8729,0.49488,0.093605,4.8729,0
0.062404,4.8028,0.49192,0.062404,4.8028,0
0.92855,4.879,0.49504,0.92855,4.879,0
0.91818,4.8296,0.49298,0.91818,4.8296,0
0.95298,4.8368,0.49328,0.95298,4.8368,0
0.94323,4.7873,0.4912,0.94323,4.7873,0
0.93036,4.7385,0.48915,0.93036,4.7385,0
0.7454,4.7616,0.49013,0.7454,4.7616,0
0.031202,4.7139,0.48818,0.031202,4.7139,0
0.17161,4.892,0.49568,0.17161,4.892,0
0.031202,4.6639,0.48607,0.031202,4.6639,0
0.90975,4.6353,0.48479,0.90975,4.6353,0
0.56366,4.8158,0.49244,0.56366,4.8158,0
0.87026,4.5491,0.48116,0.87026,4.5491,0
0.82371,4.715,0.48816,0.82371,4.715,0
0.086312,4.5796,0.48253,0.086312,4.5796,0
0.078005,4.7597,0.49011,0.078005,4.7597,0
0.043156,4.5148,0.4798,0.043156,4.5148,0
0.79377,4.526,0.4802,0.79377,4.526,0
0.75053,4.4662,0.4777,0.75053,4.4662,0
0.40664,4.8635,0.49447,0.40664,4.8635,0
0.29743,4.7899,0.49137,0.29743,4.7899,0
0.66048,4.3644,0.47347,0.66048,4.3644,0
0.67383,4.319,0.47159,0.67383,4.319,0
0.14872,4.6824,0.48685,0.14872,4.6824,0
0.51061,4.5501,0.48126,0.51061,4.5501,0
0.24698,4.6755,0.48655,0.24698,4.6755,0
0.083261,4.4138,0.47555,0.083261,4.4138,0
0.53536,4.2518,0.46873,0.53536,4.2518,0
0.28288,4.5,0.47917,0.28288,4.5,0
0.56213,4.4362,0.47648,0.56213,4.4362,0
0.51121,4.3659,0.47352,0.51121,4.3659,0
0.5314,4.2011,0.46658,0.5314,4.2011,0
0.48856,4.1745,0.46544,0.48856,4.1745,0
0.44438,4.1501,0.46439,0.44438,4.1501,0
0.086766,4.2464,0.46852,0.086766,4.2464,0
0.31994,4.3581,0.4732,0.31994,4.3581,0
0.16675,4.261,0.46912,0.16675,4.261,0
0.34482,4.1246,0.46334,0.34482,4.1246,0
0.41877,4.1153,0.46292,0.41877,4.1153,0
0.025083,4.215,0.46721,0.025083,4.215,0
0.13354,4.1856,0.46597,0.13354,4.1856,0
0.47855,5.8008,0.5341,0.47855,5.8008,0
0.2215,5.5156,0.52206,0.2215,5.5156,0
0.13521,5.9288,0.53964,0.13521,5.9288,0
0.035027,5.6768,0.52892,0.035027,5.6768,0
0.084277,5.8344,0.53563,0.084277,5.8344,0
0.1281,5.8883,0.53793,0.1281,5.8883,0
0.22513,5.7546,0.53223,0.22513,5.7546,0
0.1803,5.9188,0.53924,0.1803,5.9188,0
0.035027,5.6268,0.52679,0.035027,5.6268,0
0.070053,5.7035,0.53006,0.070053,5.7035,0
0.11075,5.5328,0.5228,0.11075,5.5328,0
0.32857,5.8985,0.5384,0.32857,5.8985,0
0.27133,5.8757,0.53743,0.27133,5.8757,0
0.40118,5.8771,0.53738,0.40118,5.8771,0
0.39627,5.706,0.53012,0.39627,5.706,0
0.12259,5.6562,0.52804,0.12259,5.6562,0
0.20013,5.7067,0.53019,0.20013,5.7067,0
0.090402,5.5932,0.52536,0.090402,5.5932,0
0.14619,5.433,0.51856,0.14619,5.433,0
0.48173,5.8543,0.53637,0.48173,5.8543,0
0.29518,5.7332,0.5313,0.29518,5.7332,0
0.48809,5.6742,0.52875,0.48809,5.6742,0
0.081815,4.0365,0.45973,0.081815,4.0365,0
0.031393,4.0839,0.46172,0.031393,4.0839,0
0.16315,4.0406,0.45992,0.16315,4.0406,0
0.20586,4.0675,0.46104,0.20586,4.0675,0
0.41934,4.2639,0.46922,0.41934,4.2639,0
0.42671,4.3682,0.47362,0.42671,4.3682,0
0.31256,4.2538,0.4688,0.31256,4.2538,0
0.043383,4.2732,0.46964,0.043383,4.2732,0
0.021691,4.3116,0.47126,0.021691,4.3116,0
0.2016,4.386,0.47437,0.2016,4.386,0
0.052477,4.3627,0.4734,0.052477,4.3627,0
0.52329,4.3088,0.47113,0.52329,4.3088,0
0.62104,4.2445,0.46846,0.62104,4.2445,0
0.76976,4.4259,0.476,0.76976,4.4259,0
0.74814,4.396,0.47477,0.74814,4.396,0
0.70871,4.3555,0.4731,0.70871,4.3555,0
0.64287,4.5629,0.48178,0.64287,4.5629,0
0.85553,4.6525,0.48552,0.85553,4.6525,0
0.031202,4.9701,0.49898,0.031202,4.9701,0
0.38355,5.1723,0.50751,0.38355,5.1723,0
0.031202,5.0326,0.50162,0.031202,5.0326,0
0.615,5.0472,0.5022,0.615,5.0472,0
0.88205,5.2973,0.51278,0.88205,5.2973,0
0.80945,5.4401,0.51884,0.80945,5.4401,0
0.031202,5.0826,0.50374,0.031202,5.0826,0
0.22298,5.1188,0.50526,0.22298,5.1188,0
0.68463,5.6281,0.52679,0.68463,5.6281,0
0.023401,5.1932,0.50841,0.023401,5.1932,0
0.31658,5.0417,0.502,0.31658,5.0417,0
0.0078004,5.2644,0.51142,0.0078004,5.2644,0
0.50451,5.2457,0.51061,0.50451,5.2457,0
0.62843,5.6892,0.52936,0.62843,5.6892,0
0.72235,5.4981,0.52129,0.72235,5.4981,0
0.37082,5.5158,0.52206,0.37082,5.5158,0
0.074769,5.2825,0.51219,0.074769,5.2825,0
0.12709,5.1382,0.50608,0.12709,5.1382,0
0.67391,5.4086,0.5175,0.67391,5.4086,0
0.74543,5.245,0.51056,0.74543,5.245,0
0.43767,5.3808,0.51633,0.43767,5.3808,0
0.57038,5.7186,0.53061,0.57038,5.7186,0
0.55656,5.7737,0.53294,0.55656,5.7737,0
0.035434,5.3252,0.514,0.035434,5.3252,0
0.035434,5.3752,0.51611,0.035434,5.3752,0
0.2048,5.3365,0.51447,0.2048,5.3365,0
0.51949,5.8145,0.53467,0.51949,5.8145,0
0.042139,5.8172,0.53489,0.042139,5.8172,0
0.035027,5.7268,0.53105,0.035027,5.7268,0
0.035027,5.7768,0.53317,0.035027,5.7768,0
0.075248,4.1451,0.46428,0.075248,4.1451,0
0.27366,4.0694,0.4611,0.27366,4.0694,0
0.23162,4.2148,0.46718,0.23162,4.2148,0
0.1557,4.1124,0.46291,0.1557,4.1124,0
0.24236,4.0921,0.46205,0.24236,4.0921,0
0.25377,4.1417,0.46411,0.25377,4.1417,0
0.82703,5.1103,0.50484,0.82703,5.1103,0
0.78692,5.0217,0.50109,0.78692,5.0217,0
0.031202,4.9201,0.49687,0.031202,4.9201,0
0.078005,5.0066,0.50052,0.078005,5.0066,0
0.046803,4.8615,0.4944,0.046803,4.8615,0
0.8199,4.9572,0.49836,0.8199,4.9572,0
0.9465,4.9906,0.4997,0.9465,4.9906,0
0.87786,4.9225,0.49688,0.87786,4.9225,0
0.97005,4.9285,0.4971,0.97005,4.9285,0
0.031202,4.8264,0.49292,0.031202,4.8264,0
0.10921,4.9267,0.49715,0.10921,4.9267,0
0.078005,4.8379,0.4934,0.078005,4.8379,0
0.031202,4.7764,0.49081,0.031202,4.7764,0
0.95816,4.8615,0.49431,0.95816,4.8615,0
0.91179,4.9426,0.49772,0.91179,4.9426,0
0.88527,4.822,0.49266,0.88527,4.822,0
0.87704,4.7267,0.48865,0.87704,4.7267,0
0.91619,4.7034,0.48767,0.91619,4.7034,0
0.58933,4.9315,0.49732,0.58933,4.9315,0
0.74611,4.8474,0.49375,0.74611,4.8474,0
0.74302,4.6727,0.48639,0.74302,4.6727,0
0.81534,4.7918,0.4914,0.81534,4.7918,0
0.18721,4.9458,0.49796,0.18721,4.9458,0
0.14821,4.8488,0.49386,0.14821,4.8488,0
0.015601,4.6319,0.48473,0.015601,4.6319,0
0.65453,4.7887,0.49129,0.65453,4.7887,0
0.48667,4.664,0.48605,0.48667,4.664,0
0.82465,4.5892,0.48286,0.82465,4.5892,0
0.84009,4.6209,0.48419,0.84009,4.6209,0
0.043156,4.5648,0.4819,0.043156,4.5648,0
0.16067,4.6209,0.48426,0.16067,4.6209,0
0.070204,4.7188,0.48838,0.070204,4.7188,0
0.021578,4.4824,0.47843,0.021578,4.4824,0
0.041631,4.4319,0.47631,0.041631,4.4319,0
0.10789,4.5371,0.48073,0.10789,4.5371,0
0.83202,4.5375,0.48068,0.83202,4.5375,0
0.82034,4.4971,0.47897,0.82034,4.4971,0
0.69914,4.5251,0.48019,0.69914,4.5251,0
0.81967,4.4617,0.47747,0.81967,4.4617,0
0.74645,4.5255,0.48019,0.74645,4.5255,0
0.70409,4.4664,0.47772,0.70409,4.4664,0
0.44665,4.7637,0.49026,0.44665,4.7637,0
0.53144,4.894,0.49574,0.53144,4.894,0
0.36161,4.9526,0.49823,0.36161,4.9526,0
0.19891,4.88,0.49517,0.19891,4.88,0
0.37204,4.7768,0.49081,0.37204,4.7768,0
0.32813,4.8873,0.49548,0.32813,4.8873,0
0.65906,4.4154,0.4756,0.65906,4.4154,0
0.11154,4.6493,0.48546,0.11154,4.6493,0
0.13676,4.744,0.48944,0.13676,4.744,0
0.36919,4.5547,0.48146,0.36919,4.5547,0
0.2171,4.7669,0.49041,0.2171,4.7669,0
0.32134,4.7292,0.48881,0.32134,4.7292,0
0.26493,4.5878,0.48286,0.26493,4.5878,0
0.26077,4.372,0.47378,0.26077,4.372,0
0.57451,4.287,0.47022,0.57451,4.287,0
0.49252,4.2252,0.46759,0.49252,4.2252,0
0.5729,4.2298,0.46781,0.5729,4.2298,0
0.15474,4.4615,0.47755,0.15474,4.4615,0
0.6025,4.4996,0.47913,0.6025,4.4996,0
0.58789,4.3792,0.47409,0.58789,4.3792,0
0.47764,4.4385,0.47657,0.47764,4.4385,0
0.41138,4.1911,0.46614,0.41138,4.1911,0
0.36161,4.1784,0.46561,0.36161,4.1784,0
0.30141,4.4291,0.47618,0.30141,4.4291,0
0.12676,4.2537,0.46882,0.12676,4.2537,0
0.18417,4.3235,0.47175,0.18417,4.3235,0
0.41508,4.1532,0.46453,0.41508,4.1532,0
0.3818,4.12,0.46313,0.3818,4.12,0
0.068466,4.2133,0.46713,0.068466,4.2133,0
0.1723,4.1502,0.46448,0.1723,4.1502,0
0.42469,5.8265,0.53522,0.42469,5.8265,0
0.35322,5.7541,0.53218,0.35322,5.7541,0
0.073093,5.4415,0.51892,0.073093,5.4415,0
0.25086,5.5899,0.52521,0.25086,5.5899,0
0.088676,5.8855,0.53779,0.088676,5.8855,0
0.11219,5.7707,0.53292,0.11219,5.7707,0
0.12015,5.8295,0.53542,0.12015,5.8295,0
0.15022,5.8742,0.53733,0.15022,5.8742,0
0.24823,5.8152,0.53482,0.24823,5.8152,0
0.045201,5.5716,0.52445,0.045201,5.5716,0
0.10508,5.7303,0.5312,0.10508,5.7303,0
0.096323,5.6799,0.52905,0.096323,5.6799,0
0.036546,5.4707,0.52017,0.036546,5.4707,0
0.040874,5.5212,0.52231,0.040874,5.5212,0
0.1808,5.5613,0.52401,0.1808,5.5613,0
0.36487,5.8878,0.5379,0.36487,5.8878,0
0.25192,5.9125,0.53902,0.25192,5.9125,0
0.31936,5.8504,0.53631,0.31936,5.8504,0
0.27882,5.9103,0.53893,0.27882,5.9103,0
0.43741,5.7534,0.53212,0.43741,5.7534,0
0.38355,5.6109,0.52609,0.38355,5.6109,0
0.1517,5.6087,0.52602,0.1517,5.6087,0
0.24766,5.7199,0.53075,0.24766,5.7199,0
0.22767,5.6615,0.52826,0.22767,5.6615,0
0.18262,5.7309,0.53122,0.18262,5.7309,0
0.13123,5.5708,0.52441,0.13123,5.5708,0
0.1065,5.6247,0.5267,0.1065,5.6247,0
0.16613,5.5242,0.52243,0.16613,5.5242,0
0.14396,5.3668,0.51576,0.14396,5.3668,0
0.24469,5.444,0.51903,0.24469,5.444,0
0.33824,5.6851,0.52924,0.33824,5.6851,0
0.27171,5.7742,0.53306,0.27171,5.7742,0
0.46275,5.7138,0.53043,0.46275,5.7138,0
0.53399,5.6583,0.52807,0.53399,5.6583,0
0.15942,4.0765,0.46141,0.15942,4.0765,0
0.45593,4.2445,0.4684,0.45593,4.2445,0
0.41536,4.2275,0.46768,0.41536,4.2275,0
0.42303,4.316,0.47142,0.42303,4.316,0
0.36779,4.2849,0.47011,0.36779,4.2849,0
0.35654,4.3995,0.47493,0.35654,4.3995,0
0.48575,4.3308,0.47204,0.48575,4.3308,0
0.45217,4.4033,0.4751,0.45217,4.4033,0
0.33708,4.2161,0.46721,0.33708,4.2161,0
0.27209,4.2343,0.46799,0.27209,4.2343,0
0.28334,4.3168,0.47146,0.28334,4.3168,0
0.083375,4.293,0.47047,0.083375,4.293,0
0.14243,4.3999,0.47496,0.14243,4.3999,0
0.21881,4.4808,0.47836,0.21881,4.4808,0
0.047054,4.3973,0.47486,0.047054,4.3973,0
0.067926,4.3278,0.47194,0.067926,4.3278,0
0.10518,4.3639,0.47345,0.10518,4.3639,0
0.55559,4.344,0.47261,0.55559,4.344,0
0.49783,4.2737,0.46964,0.49783,4.2737,0
0.72892,4.4364,0.47646,0.72892,4.4364,0
0.68436,4.6216,0.48424,0.68436,4.6216,0
0.56935,4.6047,0.48355,0.56935,4.6047,0
0.86628,4.6896,0.48709,0.86628,4.6896,0
0.87144,4.6213,0.4842,0.87144,4.6213,0
0.79927,4.6626,0.48596,0.79927,4.6626,0
0.093605,4.9604,0.49857,0.093605,4.9604,0
0.6809,4.9902,0.49978,0.6809,4.9902,0
0.61764,5.1839,0.50798,0.61764,5.1839,0
0.49928,5.1097,0.50486,0.49928,5.1097,0
0.046803,5.1115,0.50495,0.046803,5.1115,0
0.29418,5.2544,0.51099,0.29418,5.2544,0
0.17389,5.0497,0.50234,0.17389,5.0497,0
0.67159,5.6943,0.52956,0.67159,5.6943,0
0.60239,5.5721,0.52442,0.60239,5.5721,0
0.10093,5.2104,0.50914,0.10093,5.2104,0
0.079146,5.1479,0.50649,0.079146,5.1479,0
0.30326,5.1456,0.50639,0.30326,5.1456,0
0.40791,5.007,0.50052,0.40791,5.007,0
0.041285,5.2735,0.51181,0.041285,5.2735,0
0.5728,5.4176,0.51788,0.5728,5.4176,0
0.41061,5.2766,0.51192,0.41061,5.2766,0
0.63227,5.6352,0.52708,0.63227,5.6352,0
0.63404,5.7289,0.53102,0.63404,5.7289,0
0.59811,5.7712,0.53283,0.59811,5.7712,0
0.45185,5.5635,0.52407,0.45185,5.5635,0
0.1063,5.3255,0.51401,0.1063,5.3255,0
0.058265,5.2196,0.50953,0.058265,5.2196,0
0.11815,5.0575,0.50267,0.11815,5.0575,0
0.19755,5.2324,0.51007,0.19755,5.2324,0
0.63815,5.4903,0.52096,0.63815,5.4903,0
0.4789,5.4484,0.51919,0.4789,5.4484,0
0.53865,5.3316,0.51425,0.53865,5.3316,0
0.31935,5.4441,0.51902,0.31935,5.4441,0
0.33924,5.3245,0.51396,0.33924,5.3245,0
0.52316,5.7031,0.52997,0.52316,5.7031,0
0.57514,5.6805,0.529,0.57514,5.6805,0
0.072818,5.3164,0.51362,0.072818,5.3164,0
0.10853,5.4041,0.51734,0.10853,5.4041,0
0.036546,5.4207,0.51805,0.036546,5.4207,0
0.22475,5.3903,0.51675,0.22475,5.3903,0
0.077165,5.7939,0.53391,0.077165,5.7939,0
0.11693,4.1479,0.46439,0.11693,4.1479,0
0.10439,4.1653,0.46512,0.10439,4.1653,0
0.20674,4.2682,0.46942,0.20674,4.2682,0
0.18258,4.2002,0.46657,0.18258,4.2002,0
0.26405,4.1917,0.4662,0.26405,4.1917,0
0.21818,4.1709,0.46534,0.21818,4.1709,0
0.36402,4.0909,0.4619,0.36402,4.0909,0
0.062404,4.8965,0.49588,0.062404,4.8965,0
0.14935,5.0151,0.50088,0.14935,5.0151,0
0.80476,4.8985,0.49589,0.80476,4.8985,0
0.83996,5.0014,0.50022,0.83996,5.0014,0
0.76686,4.9775,0.49923,0.76686,4.9775,0
0.85645,4.9691,0.49885,0.85645,4.9691,0
0.84131,4.9105,0.49639,0.84131,4.9105,0
0.96411,4.895,0.49571,0.96411,4.895,0
0.13261,4.8825,0.49528,0.13261,4.8825,0
0.14821,4.9363,0.49755,0.14821,4.9363,0
0.11311,4.8433,0.49363,0.11311,4.8433,0
0.93795,4.9188,0.49671,0.93795,4.9188,0
0.81005,4.8452,0.49364,0.81005,4.8452,0
0.86158,4.786,0.49115,0.86158,4.786,0
0.62193,4.8601,0.4943,0.62193,4.8601,0
0.55712,5.0097,0.50062,0.55712,5.0097,0
0.68437,4.8966,0.49583,0.68437,4.8966,0
0.69878,4.7307,0.48884,0.69878,4.7307,0
0.76995,4.6232,0.4843,0.76995,4.6232,0
0.78456,4.7383,0.48915,0.78456,4.7383,0
0.84264,4.7505,0.48965,0.84264,4.7505,0
0.84766,4.8336,0.49315,0.84766,4.8336,0
0.78072,4.8196,0.49257,0.78072,4.8196,0
0.2519,4.9938,0.49998,0.2519,4.9938,0
0.23744,5.0563,0.50262,0.23744,5.0563,0
0.17095,4.7862,0.49122,0.17095,4.7862,0
0.029378,4.5984,0.48331,0.029378,4.5984,0
0.070457,4.6239,0.48439,0.070457,4.6239,0
0.59588,4.7376,0.48914,0.59588,4.7376,0
0.70032,4.818,0.49252,0.70032,4.818,0
0.42793,4.6093,0.48376,0.42793,4.6093,0
0.78264,4.5865,0.48275,0.78264,4.5865,0
0.80502,4.622,0.48425,0.80502,4.622,0
0.075523,4.5509,0.48132,0.075523,4.5509,0
0.12947,4.5695,0.4821,0.12947,4.5695,0
0.2128,4.6043,0.48356,0.2128,4.6043,0
0.20383,4.6482,0.48541,0.20383,4.6482,0
0.09087,4.684,0.48692,0.09087,4.684,0
0.11382,4.714,0.48818,0.11382,4.714,0
0.042393,4.4734,0.47805,0.042393,4.4734,0
0.075141,4.5052,0.47939,0.075141,4.5052,0
0.80733,4.562,0.48172,0.80733,4.562,0
0.78544,4.4817,0.47834,0.78544,4.4817,0
0.69175,4.5733,0.48221,0.69175,4.5733,0
0.65025,4.5147,0.47976,0.65025,4.5147,0
0.71988,4.5544,0.48141,0.71988,4.5544,0
0.76455,4.556,0.48147,0.76455,4.556,0
0.72527,4.4959,0.47896,0.72527,4.4959,0
0.68157,4.4409,0.47666,0.68157,4.4409,0
0.67839,4.4958,0.47896,0.67839,4.4958,0
0.41596,4.6663,0.48616,0.41596,4.6663,0
0.52126,4.7507,0.4897,0.52126,4.7507,0
0.48905,4.8289,0.493,0.48905,4.8289,0
0.45293,4.9178,0.49676,0.45293,4.9178,0
0.57669,4.8771,0.49502,0.57669,4.8771,0
0.54428,4.9519,0.49818,0.54428,4.9519,0
0.30675,4.9732,0.4991,0.30675,4.9732,0
0.21841,4.9285,0.49722,0.21841,4.9285,0
0.18493,4.8331,0.4932,0.18493,4.8331,0
0.24817,4.8349,0.49327,0.24817,4.8349,0
0.394,4.7215,0.48848,0.394,4.7215,0
0.42664,4.8136,0.49236,0.42664,4.8136,0
0.35008,4.832,0.49315,0.35008,4.832,0
0.28815,4.8611,0.49437,0.28815,4.8611,0
0.38412,4.908,0.49635,0.38412,4.908,0
0.31744,4.9302,0.49729,0.31744,4.9302,0
0.60989,4.4513,0.47711,0.60989,4.4513,0
0.62348,4.3973,0.47485,0.62348,4.3973,0
0.1205,4.6094,0.48378,0.1205,4.6094,0
0.18291,4.7247,0.48863,0.18291,4.7247,0
0.42341,4.4966,0.47902,0.42341,4.4966,0
0.30509,4.6282,0.48456,0.30509,4.6282,0
0.33801,4.4704,0.47792,0.33801,4.4704,0
0.26922,4.7481,0.48961,0.26922,4.7481,0
0.29611,4.672,0.48641,0.29611,4.672,0
0.35767,4.7254,0.48865,0.35767,4.7254,0
0.33474,4.7833,0.49109,0.33474,4.7833,0
0.24187,4.5343,0.48061,0.24187,4.5343,0
0.31706,4.5712,0.48216,0.31706,4.5712,0
0.22247,4.3477,0.47276,0.22247,4.3477,0
0.23979,4.4264,0.47607,0.23979,4.4264,0
0.16368,4.5104,0.47961,0.16368,4.5104,0
0.58593,4.5521,0.48134,0.58593,4.5521,0
0.53637,4.4931,0.47887,0.53637,4.4931,0
0.61856,4.3598,0.47328,0.61856,4.3598,0
0.53667,4.401,0.475,0.53667,4.401,0
0.26133,4.4632,0.47762,0.26133,4.4632,0
